19QH0001	3	3	3	2	3	4	2	2	3	3	4	4	4	1	4	4	1	1	2	2	2	2	2	2	4	4	2	2	3	3	2	2	2	2	1	1	2	2	1	1	1	1	2	2	4	4	3	3	1	1	3	3	3	3	3	3	2	2	1	1	4	2	2	2	1	1	3	3	1	1	3	3	1	4	3	3	1	1	1	1	1	1	1	3	3	4	1	3	2	2	4	4	1	2	4	4	1	1	3	3	1	1	3	3	2	2	1	4	1	1	4	4	2	2	4	4	4	4	2	2	3	2	2	2	3	3	1	3	4	4	3	3	1	1	1	1	1	2	1	3	1	1	4	4	1	1	3	2	3	2	2	2	1	4	4	4	1	3	4	4	1	4	4	4	1	4	4	4	1	3	1	1	2	2	4	4	3	4	4	4	3	2	4	4	2	2	3	3	2	2	2	2	1	1	3	2	1	1	4	4	4	4	3	2	2	2	3	3	4	4	3	3	1	1	1	3	2	2	1	1	3	3	4	4	3	2	1	1	4	4	2	2	3	3	1	4	1	1	4	4	4	4	3	3	3	2	4	4	3	3	4	4	1	3	1	1	1	1	2	2	1	1	1	1	1	3	1	1	4	4	3	3	4	4	3	3	4	4	3	3	3	4	1	1	1	1	3	2	1	2	3	3	3	3	1	3	1	4	2	2	3	3	3	3	3	3	4	4	3	2	4	4	4	4	4	4	4	4	4	4	4	4	1	1	2	2	4	4	3	3	1	1	3	2	1	3	3	2	3	2	1	1	3	2	3	3	4	2	2	2	1	1	3	2	2	2	1	4	1	4	3	3	3	3	1	3	4	4	3	3	4	4	1	1	2	2	3	3	1	4	1	1	3	2	2	2	3	2	3	3	1	1	3	3	4	4	3	4	4	4	4	4	4	2	1	3	2	2	1	3	3	3	1	4	4	2	2	2	4	4	4	4	4	4	3	2	2	2	3	4	2	2	2	2	3	3	4	4	3	2	1	1	3	2	1	2	1	2	1	4	2	2	1	1	1	4	3	3	1	4	3	3	2	2	4	2	4	4	1	3	4	4	4	4	3	2	3	3	4	4	4	4	3	3	1	2	2	2	1	1	3	4	3	3	2	2	4	4	4	4	3	3	3	3	4	4	4	2	1	1	1	1	1	3	3	3	3	3	1	4	4	2	3	3	4	4	2	2	1	3	1	1	3	2	4	4	3	2	4	4	4	4	2	2	1	1	1	1	4	2	3	2	4	4	3	3	2	2	4	4	4	1	1	1	2	2	2	2	3	3	4	4	1	4	4	4	1	1	3	3	4	4	2	2	3	2	2	1	3	3	2	2	3	2	2	2	3	3	1	1	4	4	2	2	1	1	4	2	3	2	2	2	4	3	4	4	1	1	3	2	1	1	1	1	3	3	4	4	1	1	3	3	2	2	3	2	4	4	3	3	1	1	3	3	4	4	1	2	2	2	4	4
19QH0002	3	3	3	2	3	4	2	2	3	3	4	4	4	4	4	4	4	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1	1	2	2	1	1	4	4	2	2	4	1	3	3	1	1	3	3	3	3	3	2	1	2	1	4	4	4	2	2	1	1	3	3	1	1	3	3	4	4	3	3	1	1	1	1	1	1	3	3	3	4	1	3	4	2	4	4	2	2	4	4	1	1	3	2	1	1	4	4	2	2	4	4	1	4	4	4	2	2	4	2	4	4	2	2	2	2	3	2	3	2	1	1	4	4	3	3	1	1	1	1	1	2	1	1	1	3	4	4	1	1	3	2	3	2	2	2	1	4	4	4	3	3	4	4	1	4	1	4	4	4	4	4	1	3	1	1	2	2	4	4	3	3	4	4	3	3	4	4	1	2	4	4	4	4	2	2	1	3	3	2	1	1	4	4	1	4	3	3	4	2	1	3	4	4	3	3	1	4	3	3	1	1	1	1	3	3	1	4	3	2	1	1	4	4	2	2	3	3	4	4	2	2	1	4	4	4	3	2	3	2	2	2	3	3	4	4	1	3	1	2	1	2	3	2	1	1	1	1	3	3	1	4	4	4	2	2	4	4	3	2	3	4	3	3	3	4	1	1	1	1	3	3	1	2	3	3	1	3	1	1	1	4	1	2	3	3	3	3	3	3	4	4	2	2	4	4	4	4	4	4	3	3	1	1	4	4	1	1	4	2	4	2	3	3	1	1	3	2	3	3	3	2	3	3	1	1	3	2	3	3	4	2	2	2	1	1	3	3	1	2	1	4	1	1	3	3	3	3	1	3	4	4	3	2	4	4	1	4	2	2	3	3	4	4	1	2	2	2	2	2	3	2	3	3	4	4	3	3	1	4	3	3	4	2	4	4	4	4	1	3	4	2	1	1	3	2	4	4	4	2	2	2	4	4	4	2	4	4	3	3	2	2	3	3	1	2	2	2	3	3	4	4	2	2	1	1	3	2	2	2	1	1	1	1	1	2	1	1	4	4	3	3	1	4	1	3	2	2	2	2	4	4	1	1	4	4	1	1	3	3	3	3	1	1	4	2	3	3	2	2	2	2	1	4	3	3	3	3	2	2	4	4	4	4	3	2	3	3	4	4	4	4	1	3	1	1	1	3	3	3	3	3	1	4	4	2	3	2	4	4	2	2	3	3	1	1	2	2	4	4	2	2	1	1	4	4	3	2	1	2	1	1	4	2	3	3	1	1	3	3	2	2	4	4	4	4	1	1	3	2	3	2	3	3	4	2	1	1	4	4	1	4	3	3	4	4	2	4	2	2	2	2	3	3	2	2	2	2	2	2	3	3	1	1	4	4	3	2	4	1	4	2	3	3	2	2	4	4	4	4	4	1	3	3	1	1	1	3	3	3	3	3	4	1	3	3	3	3	3	3	2	4	3	3	1	2	2	2	4	4	1	2	4	2	4	4
19QH0003	3	3	2	2	3	4	2	2	3	3	4	4	4	4	4	4	1	1	3	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	1	1	2	2	1	1	1	4	2	2	4	1	3	3	1	4	3	3	3	3	3	2	2	2	0	0	4	4	3	2	1	1	3	3	1	1	3	3	1	4	2	2	1	2	1	1	1	1	3	3	3	4	1	3	2	2	4	4	1	1	4	4	1	1	2	2	1	1	3	4	2	2	4	4	1	1	4	4	2	2	4	2	4	4	2	2	3	3	2	2	3	3	1	1	4	4	3	3	1	1	1	4	1	1	1	1	1	1	1	4	1	3	3	2	3	2	1	2	4	4	4	4	1	3	4	4	4	4	1	1	4	4	1	4	3	3	1	2	4	2	4	4	3	3	3	4	3	3	4	4	2	2	4	4	4	2	2	2	1	1	3	2	3	3	1	4	4	4	3	3	4	2	1	3	4	4	3	3	1	4	3	3	1	2	1	1	3	3	4	4	3	3	1	1	4	2	1	2	3	3	4	4	1	2	4	4	4	4	3	3	3	2	4	2	3	2	4	4	1	1	1	2	1	1	2	2	1	1	1	4	1	3	1	1	2	2	3	2	4	4	3	3	3	4	3	3	3	4	1	1	1	1	3	2	2	2	3	3	1	1	1	3	1	4	2	2	3	3	3	3	3	3	4	4	3	2	4	4	4	2	4	4	4	4	1	4	4	4	1	1	4	4	4	2	2	2	4	4	3	3	1	3	3	3	3	3	1	1	2	2	3	3	4	2	1	2	1	1	3	2	1	2	1	4	1	4	3	3	3	3	1	3	4	4	3	2	4	4	1	1	3	2	3	4	1	1	1	1	2	2	2	2	3	2	3	3	1	1	3	3	4	4	3	4	4	4	2	2	4	2	3	3	4	2	1	1	2	2	1	1	4	2	2	2	4	4	4	4	4	4	3	2	2	2	3	3	2	2	2	2	3	3	4	4	3	2	1	1	3	2	2	2	1	2	1	1	2	2	1	4	1	4	3	3	4	4	3	3	2	2	4	4	4	4	1	1	1	1	4	4	3	3	3	3	1	1	4	4	3	3	1	2	2	2	1	1	3	3	3	3	2	2	4	4	4	4	3	2	3	3	4	4	4	2	1	1	1	1	3	3	3	3	3	3	1	1	2	2	3	3	4	2	3	2	1	3	1	1	3	2	4	3	2	2	4	1	4	4	2	2	1	1	1	1	4	2	3	3	4	1	3	3	4	2	4	4	1	1	1	1	2	2	2	2	3	2	2	2	1	1	4	4	4	4	3	3	4	4	2	4	2	2	2	2	3	3	2	2	2	2	2	2	3	3	1	1	4	4	3	2	1	1	4	2	3	2	2	2	4	4	4	4	4	1	3	2	1	2	1	1	3	3	4	4	4	1	3	3	3	2	3	2	2	2	3	3	1	2	2	2	4	4	2	2	4	4	4	4
19QH0004	3	3	2	2	3	4	2	2	3	3	4	4	1	1	4	1	1	1	3	2	3	2	2	2	4	2	3	3	2	2	1	1	2	2	1	1	2	2	1	1	1	4	2	2	4	1	1	3	1	4	3	3	2	2	3	2	2	2	1	4	4	4	2	2	1	1	3	3	1	1	3	3	4	4	3	2	1	1	1	1	1	1	3	3	4	4	3	3	2	2	4	4	1	1	4	4	1	1	3	3	1	1	3	3	2	2	1	4	1	4	4	4	2	2	4	4	4	4	2	2	3	2	2	2	3	3	1	3	4	4	3	3	1	1	1	4	1	1	1	3	1	1	4	4	1	3	3	2	3	2	1	1	4	4	4	4	1	3	3	4	1	4	4	4	1	4	1	4	1	1	1	2	4	2	4	4	3	3	4	4	3	3	4	4	2	2	3	3	2	2	4	4	1	1	2	2	1	3	1	4	4	4	3	3	2	2	3	3	4	4	3	3	1	1	1	1	2	2	1	1	3	3	1	4	3	3	1	1	4	4	1	1	3	3	1	4	1	2	1	4	4	4	3	2	3	2	4	4	3	3	4	4	3	3	1	2	2	2	3	2	1	4	1	1	3	3	1	1	4	4	2	2	4	4	3	2	4	4	3	3	4	4	1	1	4	4	3	3	1	2	3	3	1	3	1	1	4	4	1	1	3	3	3	3	3	3	4	4	3	2	4	4	4	4	4	4	3	4	4	4	4	4	3	3	4	4	4	4	3	2	1	4	3	3	1	3	3	2	2	2	1	1	3	2	3	2	4	2	2	2	1	1	3	2	1	2	1	4	4	4	3	2	3	3	3	3	4	4	2	2	4	4	1	1	2	2	3	4	1	1	1	1	3	3	2	2	3	3	3	3	4	4	3	3	4	4	3	3	4	2	4	4	4	2	1	3	2	2	1	3	3	3	1	1	2	2	2	2	4	4	4	4	4	4	2	2	2	2	3	3	1	2	2	2	3	3	4	4	3	2	1	1	2	2	1	2	1	2	1	1	2	2	1	1	4	4	3	3	4	4	3	3	2	2	4	4	2	2	1	3	4	4	1	1	3	3	3	2	1	1	2	2	3	2	1	2	2	2	1	1	3	3	3	3	2	2	1	4	4	4	3	3	3	3	4	4	4	4	1	1	1	1	1	3	3	3	3	3	4	4	4	4	3	2	4	4	2	2	3	3	1	1	3	2	4	4	2	2	4	1	4	4	2	2	1	1	1	1	4	2	3	3	4	4	3	4	4	2	4	4	4	1	1	1	2	2	2	2	3	3	2	2	1	1	4	4	4	4	3	3	0	0	2	4	2	2	2	2	3	3	2	3	3	2	2	2	3	3	1	1	4	1	3	2	1	1	4	2	3	2	3	3	3	3	4	4	1	1	3	2	1	1	1	1	3	3	3	4	4	1	3	3	3	3	2	2	2	4	3	3	1	2	3	2	1	4	1	2	4	4	4	4
19QH0005	3	3	3	2	3	4	2	2	3	3	1	4	4	4	4	4	4	1	3	2	2	2	2	2	4	2	2	2	3	2	2	1	2	2	1	1	2	2	1	1	1	4	2	2	4	1	3	3	1	1	3	3	2	2	3	3	2	2	1	4	4	4	2	2	1	3	3	3	1	1	3	2	1	4	3	2	1	1	1	1	1	1	3	3	3	3	3	3	2	2	4	4	1	2	4	4	1	1	3	2	1	1	3	3	3	3	4	4	1	1	4	4	2	2	4	4	4	4	2	2	3	3	2	2	3	3	1	3	4	4	3	3	1	1	1	4	1	1	1	3	1	1	1	4	1	1	2	2	2	2	2	2	4	4	4	4	3	3	4	4	1	4	4	4	1	4	4	4	3	3	1	1	2	2	4	4	3	4	4	4	3	2	4	4	2	2	3	4	4	2	4	4	1	1	3	2	1	1	1	4	4	4	3	3	2	2	1	3	4	2	3	3	1	4	1	3	1	2	1	4	3	3	1	4	3	3	1	1	4	4	1	2	3	3	1	4	1	1	1	4	4	4	3	2	3	3	4	4	3	2	4	4	1	1	1	1	1	1	3	2	1	1	1	1	1	3	1	4	2	2	3	3	4	4	3	3	4	4	3	3	3	3	1	1	1	4	3	3	1	2	3	3	3	3	1	3	1	4	2	2	3	3	3	3	3	3	4	4	3	2	1	4	4	4	1	4	3	4	4	4	4	4	1	1	4	2	4	4	3	2	4	4	2	2	1	3	3	2	3	3	1	1	3	3	3	3	2	2	1	1	1	1	3	2	1	2	1	1	1	4	3	3	3	3	1	1	4	2	3	3	4	4	4	4	3	2	3	3	1	4	1	1	2	2	3	2	3	2	3	3	1	4	3	3	1	4	3	4	4	2	4	4	4	4	1	1	4	2	1	3	3	3	1	4	4	2	2	2	1	4	4	2	1	4	2	2	3	2	4	4	2	2	2	2	3	3	4	4	3	2	1	3	3	2	1	1	1	1	1	1	2	2	1	1	4	4	3	3	1	4	3	3	4	2	4	2	4	2	1	3	1	4	1	1	3	3	3	3	1	1	4	4	3	2	1	2	2	2	1	1	3	3	3	3	4	2	1	4	4	4	3	3	3	3	4	4	4	4	1	1	1	1	1	3	3	3	3	3	4	4	4	2	3	2	4	4	2	2	3	3	1	1	2	2	4	4	3	2	1	1	4	4	2	2	1	2	1	1	4	2	3	3	4	4	3	3	2	2	4	4	4	1	1	3	3	2	2	2	3	3	4	2	1	4	4	4	1	1	3	3	4	4	2	2	2	2	2	2	3	3	2	2	2	2	3	2	3	3	1	3	4	4	3	2	4	4	2	2	3	3	3	3	4	3	4	1	4	1	3	3	1	1	1	1	3	3	4	4	1	1	3	3	3	3	3	2	4	4	3	3	1	1	3	2	1	4	1	2	4	4	4	4
19QH0006	4	4	3	3	4	4	2	2	3	3	4	4	4	1	4	1	4	1	2	2	2	2	2	2	4	4	3	3	3	2	2	1	2	2	1	1	2	2	1	1	4	4	2	2	4	1	1	1	4	4	3	2	3	2	2	2	2	2	1	1	4	4	3	2	1	1	3	3	1	1	3	3	1	4	3	3	1	1	1	1	1	1	3	3	4	4	1	3	2	2	4	4	2	2	4	4	1	1	3	2	1	1	3	3	2	2	4	4	1	4	4	4	2	2	4	4	4	4	2	2	3	2	3	2	3	3	1	1	4	4	3	3	1	1	1	1	1	1	3	3	1	1	4	4	1	1	3	2	2	2	1	2	4	4	4	4	1	3	4	4	1	4	1	4	1	4	1	4	3	3	1	2	4	2	4	2	3	3	4	4	3	3	4	4	2	2	3	4	4	2	2	2	1	1	2	2	1	3	4	4	1	4	3	3	2	2	3	3	4	4	3	3	1	1	1	3	1	2	1	1	3	3	4	4	3	3	1	1	4	2	2	2	3	3	1	4	1	1	4	4	4	4	3	2	2	2	4	4	3	2	4	4	1	3	1	2	2	2	2	2	1	4	1	1	1	3	1	1	4	2	3	2	4	4	3	3	4	4	3	3	3	3	1	1	1	1	3	3	1	1	3	4	1	3	1	3	4	4	2	2	3	3	3	3	3	2	1	4	3	2	1	4	2	2	1	4	3	4	4	4	4	2	1	1	4	4	4	4	3	3	1	4	3	3	1	1	2	2	3	2	1	1	3	2	3	3	4	2	2	2	1	1	3	2	1	2	1	4	1	4	3	2	3	3	1	3	4	4	3	3	4	4	1	4	2	2	3	3	1	4	1	1	2	2	3	2	3	3	1	3	1	4	3	4	4	4	3	3	4	4	4	4	2	2	3	3	4	2	1	1	3	2	4	4	4	4	2	2	4	4	4	2	4	4	3	2	3	2	4	4	2	2	2	2	3	3	1	4	3	3	1	1	2	2	2	2	2	2	1	1	2	2	1	1	1	4	3	3	1	4	3	3	2	2	2	2	4	4	1	1	1	4	1	4	3	3	3	2	4	4	4	2	3	3	1	1	2	2	1	1	3	4	3	3	2	2	4	4	4	4	3	3	3	3	4	4	4	4	1	1	1	1	3	3	3	3	3	3	1	4	4	4	3	2	4	4	2	2	3	3	1	1	2	2	4	3	3	3	1	1	4	4	2	2	1	1	1	1	4	2	2	2	4	4	3	4	2	2	4	4	1	1	1	1	3	3	3	2	3	2	4	4	1	1	4	4	1	4	3	3	4	4	2	4	3	3	2	1	3	3	2	2	2	2	2	2	3	3	1	1	4	4	3	2	4	1	4	2	2	2	2	2	4	4	4	4	1	1	3	3	1	1	1	1	3	3	3	4	4	4	3	3	2	2	2	2	2	2	3	3	1	2	3	2	1	4	1	1	2	2	4	4
19QH0013	3	3	3	2	3	4	2	2	3	3	4	4	4	4	4	4	0	0	2	2	3	3	2	2	4	4	2	2	3	2	2	1	2	2	1	1	2	2	1	1	4	4	2	2	1	1	3	3	1	1	3	3	3	3	3	3	2	2	1	1	4	4	3	2	1	1	3	4	1	1	3	3	4	4	3	3	1	1	1	1	1	1	3	3	3	4	3	3	4	2	4	4	1	1	4	4	1	1	3	3	1	1	3	4	2	2	1	4	1	1	4	4	2	2	4	2	4	4	3	3	2	2	2	2	3	3	1	1	4	4	3	3	1	1	1	1	1	1	1	1	1	3	4	4	1	1	3	2	3	2	2	2	4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	4	3	3	1	1	2	2	4	4	3	3	4	4	3	2	4	4	1	2	3	4	4	2	4	2	1	1	2	2	3	3	4	4	1	1	3	3	2	2	3	3	4	4	3	4	1	4	1	3	1	2	1	1	3	3	1	4	3	3	1	1	4	2	2	2	3	3	1	4	1	1	4	4	4	4	3	3	3	2	4	2	3	2	4	4	3	3	1	2	1	2	2	2	1	4	1	1	3	3	1	4	4	4	3	3	4	4	3	2	3	4	3	3	3	4	1	1	1	1	3	3	2	2	3	3	3	3	1	3	4	4	2	2	3	3	3	3	3	2	4	4	3	2	4	4	4	2	4	4	3	4	1	1	4	2	1	1	4	4	4	2	3	3	1	1	3	2	1	1	3	2	3	3	1	1	3	3	3	3	4	2	2	2	1	1	3	3	1	2	1	4	1	1	2	2	3	3	1	3	4	4	3	3	4	4	1	1	3	2	3	3	1	1	1	2	2	2	3	2	3	2	3	3	1	4	3	4	1	1	3	4	4	2	4	2	4	2	1	3	4	2	1	3	3	2	4	4	4	2	4	4	1	4	4	2	1	4	3	2	2	2	3	4	2	2	2	2	3	3	1	4	3	2	1	3	3	2	2	2	1	2	1	1	2	2	1	4	4	4	3	3	4	4	3	3	2	2	2	2	4	2	1	3	1	4	1	4	3	3	3	3	1	1	4	4	3	3	1	1	2	2	1	1	3	4	3	3	2	2	1	4	4	4	3	2	3	3	3	4	4	2	1	1	1	1	1	3	3	3	3	3	4	4	4	4	3	3	4	4	2	2	1	1	1	1	2	2	4	4	3	3	4	1	4	4	2	2	1	1	1	1	4	2	3	2	4	4	3	3	2	2	4	4	4	4	1	3	3	2	2	2	3	3	4	2	1	4	4	4	1	1	3	3	4	2	2	4	2	2	2	2	3	3	2	2	2	2	2	2	3	3	1	1	4	1	3	2	1	1	4	2	3	2	2	2	4	3	4	1	1	1	3	2	1	1	1	1	3	3	3	4	4	4	3	3	2	2	2	2	2	2	3	3	1	2	3	2	1	4	1	2	4	2	4	4
19QH0014	3	3	3	3	3	4	2	2	3	3	1	1	4	1	4	1	1	1	3	2	2	2	2	2	4	2	3	3	3	2	2	2	3	2	1	1	2	4	1	1	4	4	2	2	4	4	3	3	1	1	3	3	3	3	3	2	2	2	1	1	4	4	3	2	1	3	3	3	1	1	3	2	1	4	3	2	1	1	1	1	1	1	3	3	3	3	3	3	2	2	4	4	1	1	4	4	1	1	2	2	1	4	3	3	3	2	4	4	1	4	4	4	2	2	4	4	4	4	3	2	3	2	3	2	3	3	1	1	4	4	3	3	1	1	1	1	1	2	1	1	1	1	4	4	1	3	2	2	2	2	2	2	1	1	4	4	3	3	4	4	4	4	4	4	4	4	4	4	3	3	1	1	4	2	4	4	3	3	4	4	3	3	4	4	1	2	4	4	2	2	2	2	1	3	2	2	1	3	4	4	4	4	3	3	4	2	3	3	4	4	3	3	1	4	1	3	2	2	1	1	3	3	1	4	3	2	1	1	4	4	2	2	3	3	1	1	1	1	1	4	4	4	3	2	3	2	4	2	3	3	4	4	1	3	1	1	2	2	2	2	1	1	1	1	1	1	1	1	4	2	3	2	4	4	3	2	3	3	3	3	3	3	1	4	1	1	3	3	2	2	3	4	3	3	1	1	4	4	2	2	3	2	3	3	3	2	1	1	3	2	1	1	4	4	4	4	4	4	1	4	4	4	1	1	4	4	4	4	3	3	1	1	2	2	1	3	3	2	3	3	1	1	3	2	3	3	2	2	1	2	1	1	3	2	2	2	1	4	4	4	2	2	3	3	1	3	4	4	3	2	4	4	1	4	2	2	3	3	1	4	1	1	2	2	2	2	3	3	3	3	1	1	3	3	4	4	3	3	4	2	4	4	4	4	3	3	2	2	1	3	3	3	4	4	4	2	2	2	4	4	4	4	4	4	3	2	2	2	3	4	1	2	2	2	3	3	4	4	3	3	1	1	2	2	1	2	1	1	1	4	2	2	1	1	1	4	3	3	1	4	3	3	2	2	2	2	4	2	1	3	4	4	4	4	3	3	3	3	1	1	4	4	3	2	1	2	2	2	1	1	3	3	3	3	2	2	1	4	4	4	3	3	3	3	4	4	2	2	1	3	1	1	1	3	3	3	3	3	4	4	4	4	3	3	4	4	2	2	3	3	1	1	3	2	4	4	2	2	4	1	4	2	2	2	1	2	1	1	2	2	3	2	4	1	3	4	2	2	4	4	1	1	1	1	3	2	2	2	3	3	4	4	1	1	4	4	4	4	3	3	4	4	2	4	3	2	2	2	3	3	2	2	2	2	2	2	3	3	1	1	4	4	3	2	4	1	2	2	3	2	2	2	4	4	4	4	4	4	3	3	1	2	1	1	3	3	4	4	4	1	3	2	3	2	3	3	2	2	3	3	1	1	3	2	4	4	1	2	4	4	4	4
19QH0015	3	3	2	2	4	4	2	2	3	3	1	1	4	4	4	4	0	0	2	2	2	2	2	2	4	2	3	3	3	2	2	1	3	2	1	3	2	2	1	1	4	4	2	2	4	4	3	3	1	1	3	3	3	2	3	3	2	2	1	1	4	4	2	2	1	1	3	3	1	1	3	3	1	1	3	3	1	1	1	1	1	1	3	3	4	4	1	3	2	2	4	4	1	1	4	4	1	1	3	2	1	4	3	3	2	2	4	4	1	1	4	4	2	2	4	4	4	4	2	2	2	2	2	2	3	3	1	1	4	4	3	3	1	1	1	1	1	2	1	3	1	3	4	4	1	3	2	2	3	2	1	2	4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	4	1	3	1	2	4	2	4	2	3	3	4	4	3	3	4	4	2	2	3	3	4	2	4	2	1	3	2	2	1	3	4	4	1	4	3	3	2	2	1	3	4	4	3	3	1	4	1	3	1	1	1	4	3	3	1	1	3	3	1	1	4	4	1	2	0	0	1	4	1	1	4	4	4	4	3	2	3	2	4	4	3	3	4	4	1	3	1	2	1	2	2	2	4	4	1	1	1	3	1	4	4	4	3	2	4	4	3	3	3	4	3	3	4	4	1	1	1	4	3	3	1	2	3	4	3	3	1	3	4	4	2	2	3	3	1	3	3	3	4	4	2	2	4	4	4	4	4	4	4	4	1	1	4	4	1	1	4	4	4	4	3	3	1	1	3	3	1	3	2	2	3	3	1	1	3	2	3	3	2	2	1	2	1	1	3	2	2	2	4	4	1	4	3	2	3	3	1	3	4	2	2	2	4	4	1	4	3	2	3	3	1	4	1	2	3	2	3	2	3	3	3	3	1	4	3	3	4	4	3	4	4	4	4	4	4	4	3	3	4	2	1	1	2	2	1	4	4	4	2	2	4	4	4	4	4	4	2	2	2	2	3	3	2	2	2	2	3	3	4	4	3	2	1	1	3	2	2	2	1	1	1	1	2	2	1	4	1	4	3	3	4	4	3	3	2	2	4	2	4	4	1	3	1	4	4	4	3	3	3	2	4	4	4	4	3	3	1	1	2	2	1	4	3	3	3	3	4	2	4	4	4	4	3	3	3	3	4	4	2	2	1	1	1	1	1	3	3	2	3	3	1	4	4	2	3	3	4	4	2	2	1	3	1	1	2	2	4	4	3	2	4	1	4	4	2	2	1	2	1	1	2	2	3	2	4	1	3	3	2	2	4	4	4	1	3	3	2	2	3	2	3	3	2	2	1	1	4	4	1	4	3	3	4	2	2	4	2	2	2	2	3	3	2	2	3	2	2	2	3	3	3	3	4	1	2	2	1	1	2	2	3	3	3	3	4	4	4	1	1	1	3	3	1	1	1	1	3	3	4	4	1	1	3	3	3	3	3	2	2	2	3	3	2	2	3	3	1	1	1	2	2	2	4	4
19QH0016	3	3	3	2	3	3	2	2	3	3	4	4	4	4	4	4	4	1	3	2	2	2	2	2	4	2	3	3	2	2	2	2	2	2	1	1	2	2	1	1	4	4	3	2	4	1	1	3	1	4	3	2	3	2	3	2	2	2	1	1	4	4	2	2	1	1	3	3	1	1	3	3	4	4	3	3	1	1	1	1	1	1	3	3	3	3	3	3	2	2	4	4	2	2	4	4	1	1	3	3	1	1	3	3	2	2	4	4	1	4	4	4	2	2	4	4	4	4	2	2	3	2	2	2	3	3	1	1	4	4	3	3	1	1	1	1	1	1	1	3	1	1	1	4	1	3	2	2	3	2	2	2	4	4	4	4	1	3	4	4	1	1	4	4	4	4	4	4	1	1	1	2	2	2	4	4	3	3	4	4	3	3	4	4	2	2	4	4	2	2	2	2	1	1	3	3	1	1	4	4	4	4	3	3	4	2	1	3	4	4	3	3	1	4	3	3	1	2	1	1	3	3	4	4	3	3	1	1	4	4	1	2	3	3	1	4	2	2	1	4	4	4	3	2	2	2	4	4	3	2	4	4	1	3	1	2	1	2	2	2	1	4	1	1	1	3	1	1	4	2	3	2	4	4	3	2	3	3	3	3	3	4	1	1	1	1	3	2	1	2	3	4	3	3	1	3	4	4	1	2	3	3	3	3	3	3	1	4	2	2	1	1	4	4	4	4	4	4	4	4	4	4	1	1	4	4	4	4	3	2	1	1	3	3	1	3	3	2	3	3	1	1	3	3	3	2	4	2	2	2	1	1	3	3	1	1	4	4	1	4	3	2	1	3	1	3	4	4	3	2	4	4	1	4	3	2	3	3	1	4	1	2	3	2	3	2	3	3	3	3	1	1	3	3	4	4	3	4	4	2	4	4	4	4	1	3	2	2	1	3	3	3	1	4	4	4	2	2	4	4	4	4	4	4	3	3	2	2	3	4	2	2	2	2	3	3	1	4	3	3	1	3	3	3	1	1	1	2	1	1	1	2	1	1	1	4	3	3	1	4	3	3	2	2	4	2	4	4	1	1	1	4	1	4	3	3	3	3	4	4	4	4	3	3	1	2	2	2	1	1	3	3	3	3	2	2	4	4	4	4	3	3	3	3	4	4	4	4	1	1	1	1	1	3	3	3	3	3	1	4	4	4	3	3	4	4	2	2	1	3	1	1	2	2	4	3	3	2	1	1	4	2	2	2	1	1	4	1	4	4	3	2	4	4	3	3	2	2	4	1	4	1	3	3	2	2	2	2	3	3	4	4	1	1	4	4	1	4	3	3	0	0	2	4	3	2	2	2	3	3	2	2	2	2	2	2	3	3	1	3	4	4	2	2	1	1	2	2	3	2	2	2	4	4	4	4	4	1	3	3	1	2	1	1	3	2	3	4	4	4	3	3	3	2	3	2	2	4	3	3	1	1	2	2	1	4	2	2	2	2	4	4
